thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative,T_physics,knee_moment_minus_T_physics
167.15690813,10.23432964,-27.24412162,33.0663442,10.63196395,1.95217586,-0.159271198269599,-2.962969904637347,19.52956761407165,2.0800053209426697,-2.2392765192122686
166.7125184,10.73477558,-29.1821254,31.81143988,11.19403754,-0.722214769999997,-0.152608566613866,-2.9542354752561097,32.539141902683255,4.111036403280062,-4.263644969893928
166.22106521,11.29116961,-31.05624166,30.49714864,11.81451804,-3.33273767,-0.146031478036784,-2.944524567494169,47.46053938194717,6.442411641176422,-6.588443119213206
165.67818158,11.92210301,-32.89421868,29.11624121,12.51615537,-5.91138535,-0.139768499881485,-2.933512702303367,48.377896654097086,6.525763364139641,-6.665531864021125
165.0829173,12.61993844,-34.66091136,27.67504181,13.28572869,-8.41305357,-0.133969690509402,-2.921333176412796,48.32041074452231,6.446586626705019,-6.5805563172144215
164.43861022,13.38661537,-36.36071772,26.18053833,14.12335892,-10.84032573,-0.128664397464473,-2.9079521396852144,51.52135680999148,6.882075661574104,-7.010740059038577
163.74845297,14.22556283,-38.01017658,24.6346282,15.0249482,-13.21151244,-0.123778548586685,-2.893309744256971,42.91030894237213,5.420698907728851,-5.544477456315536
163.02323469,15.14632336,-39.6266283,23.05246544,15.98101684,-15.52737509,-0.119171712377946,-2.8772394413860627,30.797079907025623,3.391176965376877,-3.510348677754823
162.23025023,16.07704518,-41.17368277,21.39736779,17.0126139,-17.80897445,-0.114669661704347,-2.860995281206909,36.40917913549924,4.197121983355869,-4.311791645060216
161.40741994,17.08248562,-42.72036783,19.72076428,18.0827468,-20.06109975,-0.11008952968963,-2.8434470350962084,36.630879583738896,4.133701662837925,-4.2437911925275555
160.54513601,18.13713676,-44.243359,18.00727589,19.19743933,-22.28528326,-0.105257768291305,-2.8250399002432967,44.280273722789865,5.254444193155533,-5.359701961446838
159.64667701,19.22852736,-45.75902747,16.26363977,20.35043582,-24.49458613,-0.100021439673391,-2.8059915408479803,37.842344033474085,4.1182746171842295,-4.21829605685762
158.7790906,20.45093562,-47.3446232,14.55618591,21.50601199,-26.63839743,-0.0942539978353432,-2.784656491907405,-2.377267595576882,-2.4348650843279036,2.3406110864925602
157.81271987,21.59138976,-48.77485825,12.76402904,22.73152957,-28.79199296,-0.0878576984382112,-2.7647518121964048,-20.97887331693915,-5.520370498610092,5.432512800171881
156.83262871,22.75111374,-50.26182565,10.97812533,23.95099085,-30.93836111,-0.0807646664754953,-2.744510810331072,1.5842947032274068,-2.020478707176101,1.9397140407006057
155.75934975,23.83405207,-51.84563153,9.14294463000002,25.17070462,-33.19364455,-0.0729371375243971,-2.725609970876523,31.83539547766845,2.717619929635167,-2.7905570671595643
154.81899149,25.0603692,-53.29972848,7.40899777999999,26.38730077,-35.23853687,-0.0643665904194842,-2.704206699284416,11.14850701794623,-0.7068478248819088,0.6424812344624246
153.80613984,26.25911776,-54.70339149,5.63016004000002,27.62543424,-37.29206077,-0.0550719011925085,-2.683284590008874,-15.577993834550163,-5.093975694927423,5.038903793734914
152.77465849,27.4335009,-56.15334316,3.85235442000001,28.83803251,-39.35690755,-0.0450969423868451,-2.662787737535965,-12.60443100936648,-4.725735579815203,4.680638637428358
151.73955605,28.59492812,-57.58691372,2.09098054,30.04112359,-41.39365072,-0.0345079654749457,-2.642517008524681,-16.05917587331973,-5.383719260173263,5.349211294698317
150.68816313,29.73441453,-58.99948551,0.338596559999985,31.22292924,-43.39132969,-0.0233909678460526,-2.622629218888451,-19.82820741169178,-6.088877466393928,6.065486498547876
149.63088516,30.83872618,-60.38375603,-1.39351123,32.3692852,-45.33936927,-0.0118490540726387,-2.60335534462782,-21.69283689937629,-6.485079015501922,6.473229961429284
148.57532299,31.9217209,-61.73938311,-3.12146134000002,33.49851052,-47.27146884,4.90076361027313e-07,-2.584453520982106,-28.386658036971824,-7.6509749264347615,7.650975416511122
147.50135165,32.95823344,-63.04052942,-4.82986145000001,34.58336128,-49.11966656,0.0120297392655006,-2.566362964420896,-34.07191448638436,-8.65038819256839,8.66241793183389
146.42387011,33.9463837,-64.30595762,-6.52423668,35.62847865,-50.93022739,0.0241041539816835,-2.549116488879458,-37.67665120093966,-9.31175533579085,9.335859489772533
145.34569146,34.88252301,-65.52139672,-8.20416066999999,36.63271539,-52.69790595,0.0360865761640506,-2.5327777756626104,-43.11770641737489,-10.261579596190103,10.297666172354154
144.24995443,35.75517519,-66.67966596,-9.86698289,37.57284594,-54.37225761,0.0478408562483341,-2.517547121896904,-46.12743595532098,-10.816208804382924,10.864049660631258
143.14458691,36.55976632,-67.77886159,-11.51444628,38.46441867,-55.98656966,0.0592350776659404,-2.5035043575460625,-46.76279339891121,-10.98453351448267,11.043768592148611
142.04398839,37.29967594,-68.83453207,-13.14766706,39.29070897,-57.55458606,0.0701444185672688,-2.4905904985098823,-47.909373488375095,-11.228685096763497,11.298829515330766
140.94265911,37.96907856,-69.82880409,-14.77206559,40.05576591,-59.06974104,0.0804536539545189,-2.4789072187694057,-50.170524328825294,-11.644872227095277,11.725325881049796
139.84441272,38.5696762,-70.76542923,-16.37574543,40.74751665,-60.50609424,0.0900592685129493,-2.468424812471698,-52.85771702099762,-12.123214153760612,12.213273422273561
138.74541643,39.09093487,-71.63760977,-17.96651623,41.36369609,-61.87206113,0.0988711287555077,-2.4593271324256314,-54.42038709480013,-12.41491367098879,12.513784799744299
137.65347503,39.53682405,-72.44716914,-19.53488006,41.90894566,-63.1682271,0.106813648868382,-2.4515448981356136,-56.062183415566125,-12.713004541165677,12.81981819003406
136.56092874,39.90098533,-73.18927337,-21.09041815,42.37049758,-64.38132044,0.113826386493721,-2.445189084791337,-57.46868840920349,-12.966791554163466,13.080617940657186
135.47472628,40.18275925,-73.86348664,-22.62709902,42.75315436,-65.52252334,0.119864038639186,-2.4402712021410857,-56.38378476485073,-12.815345180918083,12.935209219557269
134.39251894,40.38176446,-74.46122572,-24.14298241,43.05125186,-66.5661464,0.124895850259945,-2.436797905997963,-54.73112202416086,-12.566499184359504,12.691395034619449
133.32664502,40.50563916,-74.99973948,-25.63731794,43.26421006,-67.54330374,0.128904466110619,-2.434635884623043,-64.14546989732095,-14.082469752024126,14.211374218134745
132.27171484,40.54895736,-75.45414083,-27.10620465,43.39525076,-68.41963954,0.131884268697482,-2.4338798394070054,-53.65223452974188,-12.40693113678019,12.538815405477672
131.11352622,40.4609926,-75.65868041,-28.51581257,43.42378225,-68.79371174,0.133839273105158,-2.435415114094732,-34.55473887998828,-9.34446784224395,9.478307115349109
130.17861976,40.4087456,-76.0998603,-29.96693884,43.39011968,-69.78697766,0.134780681294879,-2.4363269962690217,-43.62550298192325,-10.79170894708824,10.92648962838312
